psi_norm		wexb(rad/s)
4.96271E-01	1.84535E+04
4.96922E-01	1.84503E+04
4.97573E-01	1.84471E+04
4.98224E-01	1.84440E+04
4.98876E-01	1.84409E+04
4.99527E-01	1.84377E+04
5.00178E-01	1.84346E+04
5.00829E-01	1.84315E+04
5.01480E-01	1.84284E+04
5.02131E-01	1.84253E+04
5.02782E-01	1.84222E+04
5.03434E-01	1.84192E+04
5.04085E-01	1.84161E+04
5.04736E-01	1.84131E+04
5.05387E-01	1.84101E+04
5.06038E-01	1.84071E+04
5.06689E-01	1.84041E+04
5.07340E-01	1.84011E+04
5.07992E-01	1.83981E+04
5.08643E-01	1.83952E+04
5.09294E-01	1.83922E+04
5.09945E-01	1.83893E+04
5.10596E-01	1.83864E+04
5.11247E-01	1.83835E+04
5.11898E-01	1.83806E+04
5.12550E-01	1.83777E+04
5.13201E-01	1.83748E+04
5.13852E-01	1.83720E+04
5.14503E-01	1.83691E+04
5.15154E-01	1.83663E+04
5.15805E-01	1.83635E+04
5.16456E-01	1.83606E+04
5.17108E-01	1.83577E+04
5.17759E-01	1.83547E+04
5.18410E-01	1.83517E+04
5.19061E-01	1.83489E+04
5.19712E-01	1.83464E+04
5.20363E-01	1.83438E+04
5.21014E-01	1.83411E+04
5.21666E-01	1.83383E+04
5.22317E-01	1.83355E+04
5.22968E-01	1.83327E+04
5.23619E-01	1.83298E+04
5.24270E-01	1.83271E+04
5.24921E-01	1.83243E+04
5.25572E-01	1.83214E+04
5.26224E-01	1.83185E+04
5.26875E-01	1.83157E+04
5.27526E-01	1.83129E+04
5.28177E-01	1.83101E+04
5.28828E-01	1.83072E+04
5.29479E-01	1.83044E+04
5.30130E-01	1.83015E+04
5.30782E-01	1.82987E+04
5.31433E-01	1.82959E+04
5.32084E-01	1.82930E+04
5.32735E-01	1.82901E+04
5.33386E-01	1.82872E+04
5.34037E-01	1.82844E+04
5.34688E-01	1.82815E+04
5.35340E-01	1.82785E+04
5.35991E-01	1.82757E+04
5.36642E-01	1.82728E+04
5.37293E-01	1.82699E+04
5.37944E-01	1.82669E+04
5.38595E-01	1.82641E+04
5.39246E-01	1.82612E+04
5.39898E-01	1.82582E+04
5.40549E-01	1.82553E+04
5.41200E-01	1.82525E+04
5.41851E-01	1.82495E+04
5.42502E-01	1.82465E+04
5.43153E-01	1.82436E+04
5.43804E-01	1.82407E+04
5.44456E-01	1.82378E+04
5.45107E-01	1.82347E+04
5.45758E-01	1.82318E+04
5.46409E-01	1.82289E+04
5.47060E-01	1.82259E+04
5.47711E-01	1.82228E+04
5.48362E-01	1.82199E+04
5.49014E-01	1.82169E+04
5.49665E-01	1.82139E+04
5.50316E-01	1.82109E+04
5.50967E-01	1.82079E+04
5.51618E-01	1.82049E+04
5.52269E-01	1.82018E+04
5.52920E-01	1.81988E+04
5.53572E-01	1.81958E+04
5.54223E-01	1.81928E+04
5.54874E-01	1.81897E+04
5.55525E-01	1.81867E+04
5.56176E-01	1.81837E+04
5.56827E-01	1.81807E+04
5.57478E-01	1.81774E+04
5.58130E-01	1.81744E+04
5.58781E-01	1.81715E+04
5.59432E-01	1.81683E+04
5.60083E-01	1.81652E+04
5.60734E-01	1.81622E+04
5.61385E-01	1.81591E+04
5.62036E-01	1.81559E+04
5.62688E-01	1.81528E+04
5.63339E-01	1.81498E+04
5.63990E-01	1.81466E+04
